sales_date,order_id,customer_name,product_name,category,price,quantity,discount,total,shipping_fee,total_sales,status,shipping_address,city,customer_name_clean,status_clean,shipping_address_clean,city_clean,category_clean
2025-02-25,ORD01563,Customer_4672,Wajan Anti Lengket 24 cm,cookware,175000,2,0,350000,50000,400000,completed,Kelurahan 148, Depok,Customer_4672,complete,Kelurahan 148,Depok,Alat Masak
2025-07-31,ORD05902,  CUSTOMER_867   ,Wajan Anti Lengket 24 cm,Peralatan Masak,175000,2,0,350000,50000,400000,completed,Kelurahan 53, Depok,Customer_867,complete,Kelurahan 53,Depok,Alat Masak
2025-11-08,ORD08611,Customer_4999,Wajan Anti Lengket 24 cm,cookware,175000,2,0,350000,50000,400000,completed,Kelurahan 137, Depok,Customer_4999,complete,Kelurahan 137,Depok,Alat Masak
2025-02-17,ORD01342,Customer_57,Panci Kukus 3 Susun,Peralatan Masak,355000,1,0,355000,50000,405000,completed,Kelurahan 95, Depok,Customer_57,complete,Kelurahan 95,Depok,Alat Masak
2025-02-18,ORD01372,Customer_72,Panci Kukus 3 Susun,Cookware,355000,1,0,355000,50000,405000,completed,Kelurahan 169, Depok,Customer_72,complete,Kelurahan 169,Depok,Alat Masak
2025-05-29,ORD04115,Customer_988,Panci Kukus 3 Susun,Cookware,355000,1,0,355000,50000,405000,completed,Kelurahan 94, Depok,Customer_988,complete,Kelurahan 94,Depok,Alat Masak
2025-08-23,ORD06571,Customer_5532,Panci Kukus 3 Susun,Peralatan Masak,355000,1,0,355000,50000,405000,completed,Kelurahan 162, Depok,Customer_5532,complete,Kelurahan 162,Depok,Alat Masak
2025-09-17,ORD07182,Customer_1110,Panci Kukus 3 Susun,Peralatan Masak,355000,1,0,355000,50000,405000,completed,Kelurahan 15, Depok,Customer_1110,complete,Kelurahan 15,Depok,Alat Masak
2025-11-12,ORD08714,Customer_6315,Panci Kukus 3 Susun,Peralatan Masak,355000,1,0,355000,50000,405000,completed,Kelurahan 143, Depok,Customer_6315,complete,Kelurahan 143,Depok,Alat Masak
2025-01-07,ORD00174,Customer_836,Rak Bumbu Putar,Penyimpanan ,119000,3,0,357000,50000,407000,completed,Kelurahan 22, Depok,Customer_836,complete,Kelurahan 22,Depok,Alat Simpan
2025-01-15,ORD00434,Customer_1789,Rak Bumbu Putar,Penyimpanan,119000,3,0,357000,50000,407000,cancel,Kelurahan 45, Depok,Customer_1789,cancel,Kelurahan 45,Depok,Alat Simpan
2025-03-18,ORD02147,Customer_200,Rak Bumbu Putar,Penyimpanan,119000,3,0,357000,50000,407000,completed,Kelurahan 8, Depok,Customer_200,complete,Kelurahan 8,Depok,Alat Simpan
2025-05-09,ORD03561,Customer_2757,Rak Bumbu Putar,Penyimpanan,119000,3,0,357000,50000,407000,completed,Kelurahan 191, Depok,Customer_2757,complete,Kelurahan 191,Depok,Alat Simpan
2025-06-10,ORD04448,Customer_3821,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,50000,408000,completed,Kelurahan 115, Depok,Customer_3821,complete,Kelurahan 115,Depok,Alat Saji
2025-07-03,ORD05098,Customer_1842,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,50000,408000,completed,Kelurahan 129, Depok,Customer_1842,complete,Kelurahan 129,Depok,Alat Saji
2025-08-24,ORD06579,Customer_370,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,50000,408000,completed,Kelurahan 69, Depok,Customer_370,complete,Kelurahan 69,Depok,Alat Saji
2025-08-27,ORD06682,Customer_434,Termos Air 2 L,PERALATAN MINUM,179000,2,0,358000,50000,408000,completed,Kelurahan 119, Depok,Customer_434,complete,Kelurahan 119,Depok,Alat Saji
2025-11-01,ORD08448,Customer_4359,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,50000,408000,completed,Kelurahan 122, Depok,Customer_4359,complete,Kelurahan 122,Depok,Alat Saji
2025-11-13,ORD08754,Customer_1716,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,50000,408000,refund,Kelurahan 91, Depok,Customer_1716,refund,Kelurahan 91,Depok,Alat Saji
2025-12-26,ORD09846,Customer_2637,Termos Air 2 L,Peralatan Minum,179000,2,0,358000,50000,408000,done,Kelurahan 22, Depok,Customer_2637,complete,Kelurahan 22,Depok,Alat Saji
2025-01-08,ORD00197,   customer_1204,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,50000,420000,completed,Kelurahan 122, Depok,Customer_1204,complete,Kelurahan 122,Depok,Alat Saji
2025-01-15,ORD00444,Customer_70,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,50000,420000,completed,Kelurahan 147, Depok,Customer_70,complete,Kelurahan 147,Depok,Alat Masak
2025-02-18,ORD01365,Customer_6431,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,50000,420000,completed,Kelurahan 196, Depok,Customer_6431,complete,Kelurahan 196,Depok,Alat Saji
2025-03-08,ORD01862,Customer_1422,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,50000,420000,completed,Kelurahan 187, Depok,Customer_1422,complete,Kelurahan 187,Depok,Alat Saji
2025-03-17,ORD02125,Customer_5031,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,50000,420000,completed,Kelurahan 145, Depok,Customer_5031,complete,Kelurahan 145,Depok,Alat Masak
2025-03-18,ORD02151,Customer_67,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,50000,420000,completed,Kelurahan 136, Depok,Customer_67,complete,Kelurahan 136,Depok,Alat Saji
2025-04-05,ORD02625,Customer_4876,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,50000,420000,completed,Kelurahan 8, Depok,Customer_4876,complete,Kelurahan 8,Depok,Alat Masak
2025-04-05,ORD02638,Customer_261,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,50000,420000,completed,Kelurahan 90, Depok,Customer_261,complete,Kelurahan 90,Depok,Alat Masak
2025-04-14,ORD02866,Customer_2408,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,50000,420000,completed,Kelurahan 182, Depok,Customer_2408,complete,Kelurahan 182,Depok,Alat Masak
2025-06-23,ORD04805,Customer_24,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,50000,420000,completed,Kelurahan 43, Depok,Customer_24,complete,Kelurahan 43,Depok,Alat Saji
2025-06-27,ORD04930,Customer_4654,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,50000,420000,completed,Kelurahan 151, Depok,Customer_4654,complete,Kelurahan 151,Depok,Alat Masak
2025-07-10,ORD05319,Customer_5810,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,50000,420000,completed,Kelurahan 153, Depok,Customer_5810,complete,Kelurahan 153,Depok,Alat Masak
2025-07-25,ORD05723,Customer_435,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,50000,420000,completed,Kelurahan 30, Depok,Customer_435,complete,Kelurahan 30,Depok,Alat Masak
2025-08-06,ORD06063,Customer_395,Set Pisau Dapur 6 pcs,Alat Potong,185000,2,0,370000,50000,420000,completed,Kelurahan 79, Depok,Customer_395,complete,Kelurahan 79,Depok,Alat Masak
2025-11-14,ORD08770,Customer_69,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,50000,420000,completed,Kelurahan 87, Depok,Customer_69,complete,Kelurahan 87,Depok,Alat Saji
2025-12-25,ORD09833,Customer_430,Mangkuk Keramik Set 6 pcs,Peralatan Saji,185000,2,0,370000,50000,420000,completed,Kelurahan 138, Depok,Customer_430,complete,Kelurahan 138,Depok,Alat Saji
2025-01-05,ORD00128,Customer_365,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,50000,425000,completed,Kelurahan 78, Depok,Customer_365,complete,Kelurahan 78,Depok,Alat Simpan
2025-03-13,ORD02013,Customer_470,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,50000,425000,completed,Kelurahan 178, Depok,Customer_470,complete,Kelurahan 178,Depok,Alat Simpan
2025-04-10,ORD02763,Customer_1189,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,50000,425000,completed,Kelurahan 128, Depok,Customer_1189,complete,Kelurahan 128,Depok,Alat Simpan
2025-04-15,ORD02902,Customer_6366,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,50000,425000,completed,Kelurahan 95, Depok,Customer_6366,complete,Kelurahan 95,Depok,Alat Simpan
2025-06-26,ORD04895,Customer_2982,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,50000,425000,completed,Kelurahan 187, Depok,Customer_2982,complete,Kelurahan 187,Depok,Alat Simpan
2025-07-15,ORD05480,Customer_950,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,50000,425000,cancel,Kelurahan 145, Depok,Customer_950,cancel,Kelurahan 145,Depok,Alat Simpan
2025-11-27,ORD09139,Customer_573,Timbangan Digital Dapur,Aksesori Dapur,125000,3,0,375000,50000,425000,completed,Kelurahan 77, Depok,Customer_573,complete,Kelurahan 77,Depok,Alat Simpan
2025-10-10,ORD07871,Customer_326,Panci Stainless 20 cm,Peralatan Masak ,210000,2,0,378000,50000,428000,completed,Kelurahan 195, Depok,Customer_326,complete,Kelurahan 195,Depok,Alat Masak
2025-01-03,ORD00054,Customer_250,Rice Cooker 1.8 L,Elektronik Dapur,385000,1,0,385000,50000,435000,completed,Kelurahan 129, Depok,Customer_250,complete,Kelurahan 129,Depok,Alat Masak
2025-01-19,ORD00557,Customer_5674,Rice Cooker 1.8 L,Elektronik Dapur,385000,1,0,385000,50000,435000,completed,Kelurahan 52, Depok,Customer_5674,complete,Kelurahan 52,Depok,Alat Masak
2025-03-21,ORD02241,Customer_103,Rice Cooker 1.8 L,Elektronik Dapur,385000,1,0,385000,50000,435000,completed,Kelurahan 10, Depok,Customer_103,complete,Kelurahan 10,Depok,Alat Masak
2025-05-17,ORD03809,   CUSTOMER_8   ,Rice Cooker 1.8 L,Elektronik Dapur,385000,1,0,385000,50000,435000,completed,Kelurahan 95, Depok,Customer_8,complete,Kelurahan 95,Depok,Alat Masak
2025-07-20,ORD05583,Customer_3006,Rice Cooker 1.8 L,Elektronik Dapur,385000,1,0,385000,50000,435000,completed,Kelurahan  63, Depok   ,Customer_3006,complete,Kelurahan 63,Depok,Alat Masak
2025-07-25,ORD05701,Customer_5761,Rice Cooker 1.8 L,Elektronik Dapur,385000,1,0,385000,50000,435000,completed,Kelurahan 111, Depok,Customer_5761,complete,Kelurahan 111,Depok,Alat Masak
2025-08-06,ORD06074,Customer_173,Rice Cooker 1.8 L,Elektronik Dapur,385000,1,0,385000,50000,435000,completed,Kelurahan 176, Depok,Customer_173,complete,Kelurahan 176,Depok,Alat Masak
2025-08-23,ORD06550,Customer_426,Rice Cooker 1.8 L,Elektronik Dapur,385000,1,0,385000,50000,435000,completed,Kelurahan 64, Depok,Customer_426,complete,Kelurahan 64,Depok,Alat Masak
2025-08-31,ORD06793,Customer_1367,Rice Cooker 1.8 L,Elektronik Dapur,385000,1,0,385000,50000,435000,completed,Kelurahan 122, Depok,Customer_1367,complete,Kelurahan 122,Depok,Alat Masak
2025-09-17,ORD07181,Customer_4986,Rice Cooker 1.8 L,Elektronik Dapur,385000,1,0,385000,50000,435000,Done,Kelurahan 114, Depok,Customer_4986,complete,Kelurahan 114,Depok,Alat Masak
2025-10-05,ORD07727,Customer_11,Rice Cooker 1.8 L,Elektronik Dapur,385000,1,0,385000,50000,435000,completed,Kelurahan 178, Depok,Customer_11,complete,Kelurahan 178,Depok,Alat Masak
2025-01-08,ORD00217,Customer_4856,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,50000,437000,completed,Kelurahan 192, Depok,Customer_4856,complete,Kelurahan 192,Depok,Alat Saji
2025-03-22,ORD02257,Customer_5754,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,50000,437000,refund,Kelurahan 79, Depok,Customer_5754,refund,Kelurahan 79,Depok,Alat Saji
2025-06-11,ORD04457,Customer_3917,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,50000,437000,completed,Kelurahan 179, Depok,Customer_3917,complete,Kelurahan 179,Depok,Alat Saji
2025-06-23,ORD04783,Customer_4193,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,50000,437000,cancel,Kelurahan 56, Depok,Customer_4193,cancel,Kelurahan 56,Depok,Alat Saji
2025-07-26,ORD05729,Customer_57,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,50000,437000,completed,Kelurahan  181, Depok,Customer_57,complete,Kelurahan 181,Depok,Alat Saji
2025-09-13,ORD07092,Customer_1762,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,50000,437000,completed,Kelurahan 19, Depok,Customer_1762,complete,Kelurahan 19,Depok,Alat Saji
2025-09-29,ORD07547,Customer_59,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,50000,437000,completed,Kelurahan 111, Depok,Customer_59,complete,Kelurahan 111,Depok,Alat Saji
2025-10-01,ORD07611,Customer_9,Botol Minum Stainless 750 ml,  Peralatan Minum,129000,3,0,387000,50000,437000,completed,Kelurahan 92, Depok,Customer_9,complete,Kelurahan 92,Depok,Alat Saji
2025-11-24,ORD09050,Customer_1269,Botol Minum Stainless 750 ml,Peralatan Minum,129000,3,0,387000,50000,437000,completed,Kelurahan 78, Depok,Customer_1269,complete,Kelurahan 78,Depok,Alat Saji
2025-09-09,ORD07004,Customer_3874,Cobek Granit,Peralatan Masak,145000,3,0,391500,50000,441500,completed,Kelurahan 189, Depok,Customer_3874,complete,Kelurahan 189,Depok,Alat Masak
2025-09-09,ORD06995,Customer_2415,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,405000,50000,455000,completed,Kelurahan 165, Depok,Customer_2415,complete,Kelurahan 165,Depok,Alat Saji
2025-11-11,ORD08683,Customer_380,Vacuum Sealer,Elektronik Dapur,459000,1,0,413100,50000,463100,completed,Kelurahan 84, Depok,Customer_380,complete,Kelurahan 84,Depok,Alat Masak
2025-05-27,ORD04044,   Customer_1583   ,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,50000,467000,completed,Kelurahan 157, Depok,Customer_1583,complete,Kelurahan 157,Depok,Alat Simpan
2025-07-01,ORD05043,Customer_111,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,50000,467000,completed,Kelurahan 81, Depok,Customer_111,complete,Kelurahan 81,Depok,Alat Simpan
2025-10-09,ORD07845,Customer_568,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,50000,467000,completed,  kelurahan 186, depok   ,Customer_568,complete,Kelurahan 186,Depok,Alat Simpan
2025-12-04,ORD09306,Customer_5916,Toples Kaca Set 6 pcs,Penyimpanan,139000,3,0,417000,50000,467000,completed,Kelurahan 193, Depok,Customer_5916,complete,Kelurahan 193,Depok,Alat Simpan
2025-01-16,ORD00463,Customer_75,Panci Stainless 20 cm,Peralatan Masak ,210000,2,0,420000,50000,470000,completed,Kelurahan 57, Depok,Customer_75,complete,Kelurahan 57,Depok,Alat Masak
2025-02-08,ORD01074,Customer_3260,Panci Stainless 20 cm,COOKWARE,210000,2,0,420000,50000,470000,completed,Kelurahan 119, Depok,Customer_3260,complete,Kelurahan 119,Depok,Alat Masak
2025-03-23,ORD02298,  customer_631   ,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,50000,470000,COMPLETED,Kelurahan 42, Depok,Customer_631,complete,Kelurahan 42,Depok,Alat Masak
2025-06-25,ORD04873,Customer_901,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,50000,470000,completed,Kelurahan 12, Depok,Customer_901,complete,Kelurahan 12,Depok,Alat Masak
2025-08-24,ORD06585,Customer_490,Panci Stainless 20 cm,COOKWARE,210000,2,0,420000,50000,470000,completed,Kelurahan 130, Depok,Customer_490,complete,Kelurahan 130,Depok,Alat Masak
2025-09-29,ORD07539,Customer_1451,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,50000,470000,refund,Kelurahan 116, Depok,Customer_1451,refund,Kelurahan 116,Depok,Alat Masak
2025-09-29,ORD07544,Customer_2246,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,50000,470000,completed,Kelurahan 155, Depok,Customer_2246,complete,Kelurahan 155,Depok,Alat Masak
2025-10-01,ORD07595,Customer_6350,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,50000,470000,completed,Kelurahan 157, Depok   ,Customer_6350,complete,Kelurahan 157,Depok,Alat Masak
2025-10-08,ORD07803,Customer_2261,Panci Stainless 20 cm,Peralatan Masak,210000,2,0,420000,50000,470000,done,Kelurahan 74, Depok,Customer_2261,complete,Kelurahan 74,Depok,Alat Masak
2025-01-30,ORD00819,Customer_2042,Cobek Granit,Peralatan Masak,145000,3,0,435000,50000,485000,completed,Kelurahan 92, Depok,Customer_2042,complete,Kelurahan 92,Depok,Alat Masak
2025-02-11,ORD01166,Customer_64,Cobek Granit,Peralatan Masak,145000,3,0,435000,50000,485000,completed,Kelurahan 198, Depok,Customer_64,complete,Kelurahan 198,Depok,Alat Masak
2025-03-19,ORD02185,Customer_176,Cobek Granit,Peralatan Masak,145000,3,0,435000,50000,485000,completed,Kelurahan 189, Depok,Customer_176,complete,Kelurahan 189,Depok,Alat Masak
2025-04-28,ORD03269,Customer_3902,Cobek Granit,Peralatan Masak,145000,3,0,435000,50000,485000,completed,Kelurahan 121, Depok,Customer_3902,complete,Kelurahan 121,Depok,Alat Masak
2025-04-28,ORD03275,Customer_12,Cobek Granit,Peralatan Masak,145000,3,0,435000,50000,485000,completed,Kelurahan 188, Depok,Customer_12,complete,Kelurahan 188,Depok,Alat Masak
2025-06-29,ORD04995,Customer_1,Cobek Granit,Peralatan Masak,145000,3,0,435000,50000,485000,cancel,Kelurahan 122, Depok,Customer_1,cancel,Kelurahan 122,Depok,Alat Masak
2025-10-05,ORD07724,Customer_2313,Cobek Granit,Peralatan Masak,145000,3,0,435000,50000,485000,completed,Kelurahan 129, Depok,Customer_2313,complete,Kelurahan 129,Depok,Alat Masak
2025-11-28,ORD09158,Customer_3351,Cobek Granit,  Peralatan Masak,145000,3,0,435000,50000,485000,completed,Kelurahan 105, Depok,Customer_3351,complete,Kelurahan 105,Depok,Alat Masak
2025-12-29,ORD09915,Customer_21,Cobek Granit,Peralatan Masak,145000,3,0,435000,50000,485000,completed,Kelurahan 20, Depok,Customer_21,complete,Kelurahan 20,Depok,Alat Masak
2025-04-04,ORD02592,Customer_4760,Panci Presto 8 Liter,Peralatan Masak,495000,1,0,445500,50000,495500,Done,Kelurahan 94, Depok,Customer_4760,complete,Kelurahan 94,Depok,Alat Masak
2025-01-17,ORD00470,Customer_6102,Wajan Deep Fry Pan 28 cm,Peralatan Masak,225000,2,0,450000,50000,500000,completed,Kelurahan 22, Depok,Customer_6102,complete,Kelurahan 22,Depok,Alat Masak
2025-01-17,ORD00492,Customer_64,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,50000,500000,Completed,KELURAHAN 30, DEPOK,Customer_64,complete,Kelurahan 30,Depok,Alat Saji
2025-01-22,ORD00624,Customer_3400,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,50000,500000,completed,Kelurahan 200, Depok,Customer_3400,complete,Kelurahan 200,Depok,Alat Saji
2025-03-09,ORD01885,Customer_5548,Wajan Deep Fry Pan 28 cm,Peralatan Masak,225000,2,0,450000,50000,500000,completed,Kelurahan 42, Depok,Customer_5548,complete,Kelurahan 42,Depok,Alat Masak
2025-03-20,ORD02192,Customer_528,Wajan Deep Fry Pan 28 cm,cookware,225000,2,0,450000,50000,500000,completed,Kelurahan 80, Depok,Customer_528,complete,Kelurahan 80,Depok,Alat Masak
2025-06-12,ORD04495,Customer_4283,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,50000,500000,completed,Kelurahan 159, Depok,Customer_4283,complete,Kelurahan 159,Depok,Alat Saji
2025-06-27,ORD04926,Customer_5205,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,50000,500000,completed,Kelurahan 60, Depok,Customer_5205,complete,Kelurahan 60,Depok,Alat Saji
2025-09-07,ORD06948,   Customer_6000,Wajan Deep Fry Pan 28 cm,cookware,225000,2,0,450000,50000,500000,Cancel,Kelurahan 40, Depok,Customer_6000,cancel,Kelurahan 40,Depok,Alat Masak
2025-10-19,ORD08115,Customer_94,Wajan Deep Fry Pan 28 cm,Peralatan Masak,225000,2,0,450000,50000,500000,completed,Kelurahan 73, Depok,Customer_94,complete,Kelurahan 73,Depok,Alat Masak
2025-12-09,ORD09418,Customer_36,Piring Keramik Set 6 pcs,Peralatan Saji,225000,2,0,450000,50000,500000,COMPLETED,Kelurahan 178, Depok,Customer_36,complete,Kelurahan 178,Depok,Alat Saji
2025-02-14,ORD01262,Customer_4947,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,50000,509000,completed,Kelurahan 40, Depok,Customer_4947,complete,Kelurahan 40,Depok,Alat Masak
2025-09-22,ORD07336,Customer_440,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,50000,509000,completed,Kelurahan 117, Depok,Customer_440,complete,Kelurahan 117,Depok,Alat Masak
2025-09-24,ORD07410,Customer_1455,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,50000,509000,cancel,Kelurahan 46, Depok,Customer_1455,cancel,Kelurahan 46,Depok,Alat Masak
2025-12-20,ORD09706,Customer_3947,Vacuum Sealer,Elektronik Dapur,459000,1,0,459000,50000,509000,completed,Kelurahan 50, Depok,Customer_3947,complete,Kelurahan 50,Depok,Alat Masak
2025-06-06,ORD04339,Customer_89,Panci Set 3 pcs,Peralatan Masak,525000,1,0,472500,50000,522500,completed,Kelurahan 81, Depok,Customer_89,complete,Kelurahan 81,Depok,Alat Masak
2025-01-10,ORD00248,Customer_5503,Blender Kaca 2 L,Elektronik Dapur,475000,1,0,475000,50000,525000,completed,Kelurahan 3, Depok,Customer_5503,complete,Kelurahan 3,Depok,Alat Masak
2025-03-06,ORD01804,Customer_5099,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,50000,525000,completed,Kelurahan 109, Depok,Customer_5099,complete,Kelurahan 109,Depok,Alat Masak
2025-03-28,ORD02415,  CUSTOMER_1817,Blender Kaca 2 L,elektronik dapur,475000,1,0,475000,50000,525000,completed,Kelurahan 79, Depok,Customer_1817,complete,Kelurahan 79,Depok,Alat Masak
2025-04-02,ORD02533,Customer_376,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,50000,525000,completed,Kelurahan 115, Depok,Customer_376,complete,Kelurahan 115,Depok,Alat Masak
2025-05-09,ORD03574,Customer_3990,Blender Kaca 2 L,Elektronik Dapur,475000,1,0,475000,50000,525000,completed,Kelurahan 110, Depok,Customer_3990,complete,Kelurahan 110,Depok,Alat Masak
2025-05-31,ORD04152,Customer_3470,Blender Kaca 2 L,Elektronik Dapur,475000,1,0,475000,50000,525000,completed,Kelurahan 66, Depok,Customer_3470,complete,Kelurahan 66,Depok,Alat Masak
2025-06-22,ORD04773,Customer_2660,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,50000,525000,completed,Kelurahan 5, Depok,Customer_2660,complete,Kelurahan 5,Depok,Alat Masak
2025-07-10,ORD05305,Customer_2716,Kompor Gas 2 Tungku,Elektronik Dapur,475000,1,0,475000,50000,525000,completed,Kelurahan 165, Depok,Customer_2716,complete,Kelurahan 165,Depok,Alat Masak
